# Output table from Spectronaut filtered for the comparison of Old (18m) vs. Young (y) mouse crypts. Related to Figure 2 and S2.,,,,,,,,,,
,,,,,,,,,,
Comparison (group1/group2),Group,Genes,ProteinDescriptions,ProteinNames,# Unique Peptides,AVG Log Ratio,Absolute AVG Log Ratio,% Change,Ratio,Qvalue
18m / y,Q64191,Aga,N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase,ASPG_MOUSE,9,0.175173372,0.175173372,12.91000832,1.129100083,0.164483427
18m / y,Q91X21,Kiaa2013,Uncharacterized protein KIAA2013,K2013_MOUSE,7,0.19279553,0.19279553,14.29763324,1.142976332,0.164483427
18m / y,P40336,Vps26a,Vacuolar protein sorting-associated protein 26A,VP26A_MOUSE,15,-0.133646578,0.133646578,-8.847544713,0.911524553,0.164690142
18m / y,Q9DBG6,Rpn2,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,RPN2_MOUSE,34,0.087269165,0.087269165,6.235737276,1.062357373,0.164808763
18m / y,O35488,Slc27a2,Very long-chain acyl-CoA synthetase,S27A2_MOUSE,21,0.103911139,0.103911139,7.468297711,1.074682977,0.165387055
18m / y,Q9QYJ3,Dnajb1,DnaJ homolog subfamily B member 1,DNJB1_MOUSE,7,-0.24326703,0.24326703,-15.51700003,0.84483,0.165388942
18m / y,Q9QZ06,Tollip,Toll-interacting protein,TOLIP_MOUSE,9,-0.211044818,0.211044818,-13.60886509,0.863911349,0.165565303
18m / y,Q6ZQK5,Acap2,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2",ACAP2_MOUSE,3,0.292966992,0.292966992,22.51573004,1.2251573,0.165884426
18m / y,Q9JKF6,Pvrl1,Nectin-1,PVRL1_MOUSE,3,-0.481271237,0.481271237,-28.36538657,0.716346134,0.165968541
18m / y,Q99NE5,Rims1,Regulating synaptic membrane exocytosis protein 1,RIMS1_MOUSE,1,-1.764334679,1.764334679,-70.56375972,0.294362403,0.166110741
18m / y,O89016,Abcd4,ATP-binding cassette sub-family D member 4,ABCD4_MOUSE,5,0.286299914,0.286299914,21.95085848,1.219508585,0.166139318
18m / y,Q80X73,Pelo,Protein pelota homolog,PELO_MOUSE,4,0.235206872,0.235206872,17.70755094,1.177075509,0.166261785
18m / y,O54774,Ap3d1,AP-3 complex subunit delta-1,AP3D1_MOUSE,21,0.14212127,0.14212127,10.35264966,1.103526497,0.16635873
18m / y,Q922K9,Frk,Tyrosine-protein kinase FRK,FRK_MOUSE,17,0.167209074,0.167209074,12.28841375,1.122884138,0.16635873
18m / y,Q9CXY6,Ilf2,Interleukin enhancer-binding factor 2,ILF2_MOUSE,17,0.169198453,0.169198453,12.44335873,1.124433587,0.16648006
18m / y,P47955,Rplp1,60S acidic ribosomal protein P1,RLA1_MOUSE,5,-0.233791381,0.233791381,-14.96028784,0.850397122,0.166483619
18m / y,Q8BJF9,Chmp2b,Charged multivesicular body protein 2b,CHM2B_MOUSE,4,-0.162373781,0.162373781,-10.64463743,0.893553626,0.166493626
18m / y,Q8CFE4,Scyl2,SCY1-like protein 2,SCYL2_MOUSE,7,-0.395159096,0.395159096,-23.95944829,0.760405517,0.166493626
18m / y,A2AGH6,Med12,Mediator of RNA polymerase II transcription subunit 12,MED12_MOUSE,4,0.407177866,0.407177866,32.60892397,1.32608924,0.166759118
18m / y,P26339,Chga,Chromogranin-A,CMGA_MOUSE,26,0.13307181,0.13307181,9.662617169,1.096626172,0.166789687
18m / y,Q8BN78,Zbtb33,Transcriptional regulator Kaiso,KAISO_MOUSE,3,-0.605364621,0.605364621,-34.26947655,0.657305235,0.167154704
18m / y,Q8CC21,Ttc19,"Tetratricopeptide repeat protein 19, mitochondrial",TTC19_MOUSE,3,0.179665327,0.179665327,13.26211121,1.132621112,0.167198976
18m / y,Q9EP72,Emc7,ER membrane protein complex subunit 7,EMC7_MOUSE,8,0.14099668,0.14099668,10.26666253,1.102666625,0.167236863
18m / y,O70252,Hmox2,Heme oxygenase 2,HMOX2_MOUSE,20,0.096940421,0.096940421,6.950291937,1.069502919,0.16745399
18m / y,Q9D710,Tmx2,Thioredoxin-related transmembrane protein 2,TMX2_MOUSE,10,-0.15074639,0.15074639,-9.921568618,0.900784314,0.167508971
18m / y,Q62452,Ugt1a9,UDP-glucuronosyltransferase 1-9,UD19_MOUSE,6,-0.421820253,0.421820253,-25.35178092,0.746482191,0.167655376
18m / y,Q9R1Q6,Tmem176b,Transmembrane protein 176B,T176B_MOUSE,2,1.215402365,1.215402365,132.2055355,2.322055355,0.16779308
18m / y,P23906,Irf2,Interferon regulatory factor 2,IRF2_MOUSE,2,-0.411258191,0.411258191,-24.80327116,0.751967288,0.168140197
18m / y,Q921W0,Chmp1a,Charged multivesicular body protein 1a,CHM1A_MOUSE,5,0.115208164,0.115208164,8.313131731,1.083131317,0.16833888
18m / y,O70439,Stx7,Syntaxin-7,STX7_MOUSE,9,-0.169658139,0.169658139,-11.09466739,0.889053326,0.168684889
18m / y,Q61187,Tsg101,Tumor susceptibility gene 101 protein,TS101_MOUSE,8,-0.257364064,0.257364064,-16.3384904,0.836615096,0.168690305
18m / y,Q9CWP6,Mospd2,Motile sperm domain-containing protein 2,MSPD2_MOUSE,5,0.361650795,0.361650795,28.48952901,1.28489529,0.169040688
18m / y,P62342,Selt,Selenoprotein T,SELT_MOUSE,5,0.23101905,0.23101905,17.36636757,1.173663676,0.169164341
18m / y,Q8N7N5,Dcaf8,DDB1- and CUL4-associated factor 8,DCAF8_MOUSE,7,0.186196104,0.186196104,13.77598716,1.137759872,0.169195332
18m / y,Q4U4S6,Xirp2,Xin actin-binding repeat-containing protein 2,XIRP2_MOUSE,3,0.223292857,0.223292857,16.73950511,1.167395051,0.169481754
18m / y,P46061,Rangap1,Ran GTPase-activating protein 1,RAGP1_MOUSE,30,0.0896556,0.0896556,6.411612681,1.064116127,0.169512184
18m / y,Q99LY9,Ndufs5,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5,NDUS5_MOUSE,12,-0.204582363,0.204582363,-13.22101382,0.867789862,0.169589075
18m / y,Q8VEA4,Chchd4,Mitochondrial intermembrane space import and assembly protein 40,MIA40_MOUSE,7,0.344134003,0.344134003,26.93887861,1.269388786,0.16987502
18m / y,Q99LD4,Gps1,COP9 signalosome complex subunit 1,CSN1_MOUSE,7,0.157692522,0.157692522,11.55015528,1.115501553,0.169992684
18m / y,Q3URQ0,Tex10,Testis-expressed sequence 10 protein,TEX10_MOUSE,5,0.491642237,0.491642237,40.60444821,1.406044482,0.17017944
18m / y,Q8BG32,Psmd11,26S proteasome non-ATPase regulatory subunit 11,PSD11_MOUSE,26,-0.105486855,0.105486855,-7.050877839,0.929491222,0.170355898
18m / y,P11438,Lamp1,Lysosome-associated membrane glycoprotein 1,LAMP1_MOUSE,5,-0.110095732,0.110095732,-7.347342103,0.926526579,0.17036786
18m / y,Q91YD3,Dcp1a,mRNA-decapping enzyme 1A,DCP1A_MOUSE,12,-0.273692399,0.273692399,-17.2800281,0.827199719,0.17036786
18m / y,P56657,Cyp2c40,Cytochrome P450 2C40,CP240_MOUSE,13,-0.295957357,0.295957357,-18.54683613,0.814531639,0.170541114
18m / y,Q9D727,NaN,Uncharacterized protein C6orf226 homolog,CF226_MOUSE,2,-0.180702642,0.180702642,-11.77268055,0.882273195,0.170697736
18m / y,Q9D1K2,Atp6v1f,V-type proton ATPase subunit F,VATF_MOUSE,4,-0.203348786,0.203348786,-13.14678164,0.868532184,0.170815235
18m / y,Q8VDC0,Lars2,"Probable leucine--tRNA ligase, mitochondrial",SYLM_MOUSE,21,-0.115903378,0.115903378,-7.71957059,0.922804294,0.171119108
18m / y,Q01730,Rsu1,Ras suppressor protein 1,RSU1_MOUSE,9,0.220681727,0.220681727,16.52840964,1.165284096,0.171192295
18m / y,P63271;Q9Z199,Supt4h1a;Supt4h1b,Transcription elongation factor SPT4-A;Transcription elongation factor SPT4-B,SPT4A_MOUSE;SPT4B_MOUSE,4,0.245853215,0.245853215,18.57938467,1.185793847,0.171484474
18m / y,Q9CR47,Nsa2,Ribosome biogenesis protein NSA2 homolog,NSA2_MOUSE,6,0.206084684,0.206084684,15.35533145,1.153553315,0.171484474
18m / y,Q9D2E2,Toe1,Target of EGR1 protein 1,TOE1_MOUSE,4,0.133805528,0.133805528,9.718402992,1.09718403,0.171504984
18m / y,Q99KJ8,Dctn2,Dynactin subunit 2,DCTN2_MOUSE,20,-0.097438462,0.097438462,-6.530891557,0.934691084,0.17153055
18m / y,Q9WTX6,Cul1,Cullin-1,CUL1_MOUSE,17,-0.1656726,0.1656726,-10.84872105,0.891512789,0.171626574
18m / y,Q91VT4,Cbr4,Carbonyl reductase family member 4,CBR4_MOUSE,11,0.096828118,0.096828118,6.941967012,1.06941967,0.171705558
18m / y,Q8VHK9,Dhx36,ATP-dependent RNA helicase DHX36,DHX36_MOUSE,10,-0.267561316,0.267561316,-16.92774146,0.830722585,0.171791514
18m / y,Q91YK2,Rrp1b,Ribosomal RNA processing protein 1 homolog B,RRP1B_MOUSE,16,0.235430822,0.235430822,17.7258241,1.177258241,0.172097854
18m / y,Q4PZA2,Ece1,Endothelin-converting enzyme 1,ECE1_MOUSE,6,0.234961137,0.234961137,17.68750345,1.176875035,0.17216943
18m / y,O88572,Lrp6,Low-density lipoprotein receptor-related protein 6,LRP6_MOUSE,1,0.408560276,0.408560276,32.7360526,1.327360526,0.17226066
18m / y,P58802,Tbc1d10a,TBC1 domain family member 10A,TB10A_MOUSE,1,0.560648024,0.560648024,47.49315725,1.474931572,0.172501502
18m / y,Q9DCS9,Ndufb10,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,NDUBA_MOUSE,20,-0.124580905,0.124580905,-8.272953335,0.917270467,0.172646534
18m / y,O35350,Capn1,Calpain-1 catalytic subunit,CAN1_MOUSE,32,-0.080168128,0.080168128,-5.4052598,0.945947402,0.172668654
18m / y,P47754,Capza2,F-actin-capping protein subunit alpha-2,CAZA2_MOUSE,13,-0.137161046,0.137161046,-9.069325865,0.909306741,0.17283456
18m / y,Q9CR76,Tmem186,Transmembrane protein 186,TM186_MOUSE,7,0.171455622,0.171455622,12.61941966,1.126194197,0.172956928
18m / y,Q7TQI3,Otub1,Ubiquitin thioesterase OTUB1,OTUB1_MOUSE,11,0.088419601,0.088419601,6.320485771,1.063204858,0.173214169
18m / y,Q9CQ92,Fis1,Mitochondrial fission 1 protein,FIS1_MOUSE,7,-0.158799142,0.158799142,-10.42296255,0.895770375,0.173330797
18m / y,Q6Q899,Ddx58,Probable ATP-dependent RNA helicase DDX58,DDX58_MOUSE,8,-0.259529561,0.259529561,-16.46397277,0.835360272,0.173683594
18m / y,P70335,Rock1,Rho-associated protein kinase 1,ROCK1_MOUSE,23,-0.166502878,0.166502878,-10.90001327,0.890999867,0.173928798
18m / y,Q8K1S6,Spire2,Protein spire homolog 2,SPIR2_MOUSE,1,-1.062684417,1.062684417,-52.125956,0.47874044,0.173945468
18m / y,Q6A0A9,FAM120A,Constitutive coactivator of PPAR-gamma-like protein 1,F120A_MOUSE,38,0.073061913,0.073061913,5.194692253,1.051946923,0.174046352
18m / y,Q91WL8,Wwox,WW domain-containing oxidoreductase,WWOX_MOUSE,3,0.497489542,0.497489542,41.17548051,1.411754805,0.174046352
18m / y,P47915,Rpl29,60S ribosomal protein L29,RL29_MOUSE,6,0.226244763,0.226244763,16.9786109,1.169786109,0.174170104
18m / y,Q9CR29,Ccdc43,Coiled-coil domain-containing protein 43,CCD43_MOUSE,2,-0.357590675,0.357590675,-21.95331154,0.780466885,0.174170104
18m / y,Q8BYA0,Tbcd,Tubulin-specific chaperone D,TBCD_MOUSE,12,0.295607477,0.295607477,22.7401692,1.227401692,0.174359089
18m / y,Q505D7,Opa3,Optic atrophy 3 protein homolog,OPA3_MOUSE,2,0.308065444,0.308065444,23.80464504,1.23804645,0.17437898
18m / y,Q8BH15,Cnot10,CCR4-NOT transcription complex subunit 10,CNO10_MOUSE,11,0.27096504,0.27096504,20.66146799,1.20661468,0.17437898
18m / y,Q9D0M2,Cdca7,Cell division cycle-associated protein 7,CDCA7_MOUSE,5,0.522381902,0.522381902,43.63246757,1.436324676,0.174414535
18m / y,Q9D1C8,Vps28,Vacuolar protein sorting-associated protein 28 homolog,VPS28_MOUSE,7,-0.177335471,0.177335471,-11.56652236,0.884334776,0.174418212
18m / y,Q6PAQ4,Rexo4,RNA exonuclease 4,REXO4_MOUSE,7,0.182264969,0.182264969,13.46638608,1.134663861,0.174510513
18m / y,Q9Z1N5,Ddx39b,Spliceosome RNA helicase Ddx39b,DX39B_MOUSE,33,0.09389586,0.09389586,6.724829665,1.067248297,0.174516668
18m / y,Q99KE1,Me2,"NAD-dependent malic enzyme, mitochondrial",MAOM_MOUSE,46,-0.103828862,0.103828862,-6.943996246,0.930560038,0.17481514
18m / y,Q69Z99,Znf512,Zinc finger protein 512,ZN512_MOUSE,9,0.433406293,0.433406293,35.04182379,1.350418238,0.174910076
18m / y,Q05117,Acp5,Tartrate-resistant acid phosphatase type 5,PPA5_MOUSE,4,-0.172936931,0.172936931,-11.29649181,0.887035082,0.175017664
18m / y,Q8BWG8,Arrb1,Beta-arrestin-1,ARRB1_MOUSE,14,-0.245708004,0.245708004,-15.65982055,0.843401795,0.175021987
18m / y,Q6NZE7;Q9DB52,Fam122b;Fam122a,Protein FAM122B;Protein FAM122A,F122B_MOUSE;F122A_MOUSE,1,-2.365570068,2.365570068,-80.59594698,0.19404053,0.175427102
18m / y,Q80X41,Vrk1,Serine/threonine-protein kinase VRK1,VRK1_MOUSE,17,-0.128330275,0.128330275,-8.511030107,0.914889699,0.175430743
18m / y,Q3ULF4,Spg7,Paraplegin,SPG7_MOUSE,21,-0.121728331,0.121728331,-8.091406277,0.919085937,0.175489025
18m / y,Q8VDM4,Psmd2,26S proteasome non-ATPase regulatory subunit 2,PSMD2_MOUSE,42,-0.080073841,0.080073841,-5.399077375,0.946009226,0.175539512
18m / y,P03921,Mtnd5,NADH-ubiquinone oxidoreductase chain 5,NU5M_MOUSE,8,-0.198103353,0.198103353,-12.83042102,0.87169579,0.17558957
18m / y,Q3UZ39,Lrrfip1,Leucine-rich repeat flightless-interacting protein 1,LRRF1_MOUSE,11,-0.279655218,0.279655218,-17.62121337,0.823787866,0.17558957
18m / y,Q9DCL4,Mettl15,Probable methyltransferase-like protein 15,MET15_MOUSE,4,0.170373917,0.170373917,12.53501143,1.125350114,0.17558957
18m / y,Q91YQ5,Rpn1,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,RPN1_MOUSE,52,0.065503195,0.065503195,4.644986546,1.046449865,0.175606759
18m / y,Q8CIB6,Tmem230,Transmembrane protein 230,TM230_MOUSE,2,0.144514829,0.144514829,10.53588642,1.105358864,0.175712421
18m / y,O09051,Guca2b,Guanylate cyclase activator 2B,GUC2B_MOUSE,7,0.220432088,0.220432088,16.50824769,1.165082477,0.1757474
18m / y,Q3UHD6,Snx27,Sorting nexin-27,SNX27_MOUSE,5,0.575755358,0.575755358,49.04576239,1.490457624,0.1757474
18m / y,Q8BIL5,Hook1,Protein Hook homolog 1,HOOK1_MOUSE,21,0.114644878,0.114644878,8.270850177,1.082708502,0.1757474
18m / y,Q8K183,Pdxk,Pyridoxal kinase,PDXK_MOUSE,14,-0.110223807,0.110223807,-7.355566992,0.92644433,0.1757474
18m / y,O08992,Sdcbp,Syntenin-1,SDCB1_MOUSE,10,-0.109957896,0.109957896,-7.338489603,0.926615104,0.175920164
18m / y,Q3U2U7,Mettl17,"Methyltransferase-like protein 17, mitochondrial",MET17_MOUSE,2,-0.167681113,0.167681113,-10.97275065,0.890272494,0.175923785
18m / y,Q8BUI3,LRWD1,Leucine-rich repeat and WD repeat-containing protein 1,LRWD1_MOUSE,4,-0.393183798,0.393183798,-23.85526438,0.761447356,0.176400137
18m / y,Q9DCL8,Ppp1r2,Protein phosphatase inhibitor 2,IPP2_MOUSE,4,0.201476902,0.201476902,14.98748914,1.149874891,0.177043678
18m / y,P62702,Rps4x,"40S ribosomal protein S4, X isoform",RS4X_MOUSE,34,-0.067030035,0.067030035,-4.539885957,0.95460114,0.177356091
18m / y,O09159,Man2b1,Lysosomal alpha-mannosidase,MA2B1_MOUSE,22,0.124369502,0.124369502,9.003125452,1.090031255,0.177683812
18m / y,Q93092,Taldo1,Transaldolase,TALDO_MOUSE,23,-0.108839653,0.108839653,-7.266639194,0.927333608,0.177683812
18m / y,P46938,Yap1,Transcriptional coactivator YAP1,YAP1_MOUSE,5,0.498708785,0.498708785,41.29484042,1.412948404,0.177874777
18m / y,Q9D6M3,Slc25a22,Mitochondrial glutamate carrier 1,GHC1_MOUSE,13,0.124545299,0.124545299,9.016408599,1.090164086,0.177874777
18m / y,Q8CJ70,Il19,Interleukin-19,IL19_MOUSE,1,-0.27995041,0.27995041,-17.63806729,0.823619327,0.177934338
18m / y,Q91YY4,Atpaf2,ATP synthase mitochondrial F1 complex assembly factor 2,ATPF2_MOUSE,9,0.1441634,0.1441634,10.50896404,1.10508964,0.178115801
18m / y,Q62203,Sf3a2,Splicing factor 3A subunit 2,SF3A2_MOUSE,16,0.126819089,0.126819089,9.188361724,1.091883617,0.17812423
18m / y,P61087,Ube2k,Ubiquitin-conjugating enzyme E2 K,UBE2K_MOUSE,11,-0.130284414,0.130284414,-8.634868525,0.913651315,0.178152107
18m / y,Q3TJZ6,Fam98a,Protein FAM98A,FA98A_MOUSE,8,0.166128337,0.166128337,12.20432894,1.122043289,0.178152107
18m / y,Q8BIP0,Dars2,"Aspartate--tRNA ligase, mitochondrial",SYDM_MOUSE,17,0.132806033,0.132806033,9.642416691,1.096424167,0.178152107
18m / y,Q9EQH4,Taf8,Transcription initiation factor TFIID subunit 8,TAF8_MOUSE,1,-0.349051714,0.349051714,-21.4900024,0.785099976,0.178152107
18m / y,P83917,Cbx1,Chromobox protein homolog 1,CBX1_MOUSE,9,-0.266077638,0.266077638,-16.84226536,0.831577346,0.178487506
18m / y,P62270,Rps18,40S ribosomal protein S18,RS18_MOUSE,23,-0.147302642,0.147302642,-9.706292404,0.902937076,0.178534306
18m / y,P18572,Bsg,Basigin,BASI_MOUSE,8,-0.096330129,0.096330129,-6.459057426,0.935409426,0.17909697
18m / y,Q5SYD0,Myo1d,Unconventional myosin-Id,MYO1D_MOUSE,83,0.055592015,0.055592015,3.928549055,1.039285491,0.179259873
18m / y,Q8CBD1,Nrip1,Nuclear receptor-interacting protein 1,NRIP1_MOUSE,1,0.56716007,0.56716007,48.16041759,1.481604176,0.179442169
18m / y,Q8CD15,Mina,Bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA,MINA_MOUSE,7,0.217902884,0.217902884,16.30417479,1.163041748,0.179442169
18m / y,Q9JHP7,Kdelc1,KDEL motif-containing protein 1,KDEL1_MOUSE,1,-0.355760157,0.355760157,-21.85422161,0.781457784,0.179504146
18m / y,P97384,Anxa11,Annexin A11,ANX11_MOUSE,21,-0.080590993,0.080590993,-5.432982192,0.945670178,0.179796761
18m / y,Q9QXE0,Hacl1,2-hydroxyacyl-CoA lyase 1,HACL1_MOUSE,10,-0.81695956,0.81695956,-43.23630378,0.567636962,0.179796761
18m / y,Q5U431,Gpr39,G-protein coupled receptor 39,GPR39_MOUSE,4,0.822336376,0.822336376,76.82672995,1.7682673,0.179832669
18m / y,Q8K1R7,Nek9,Serine/threonine-protein kinase Nek9,NEK9_MOUSE,3,-0.446678907,0.446678907,-26.62700435,0.733729956,0.179832669
18m / y,Q7TQG1,Plekha6,Pleckstrin homology domain-containing family A member 6,PKHA6_MOUSE,35,0.079809777,0.079809777,5.687867956,1.05687868,0.179869511
18m / y,Q9QXY1,Tjp3,Tight junction protein ZO-3,ZO3_MOUSE,26,-0.105325803,0.105325803,-7.04050111,0.929594989,0.17991346
18m / y,Q80W54,Zmpste24,CAAX prenyl protease 1 homolog,FACE1_MOUSE,16,-0.118819572,0.118819572,-7.905913424,0.920940866,0.180016826
18m / y,Q14AI6,Rpusd3,RNA pseudouridylate synthase domain-containing protein 3,RUSD3_MOUSE,2,0.605861068,0.605861068,52.18868153,1.521886815,0.180100957
18m / y,Q812G0,Mgat4a,"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A",MGT4A_MOUSE,11,0.210850447,0.210850447,15.73702355,1.157370236,0.180135787
18m / y,A2A8L5,Ptprf,Receptor-type tyrosine-protein phosphatase F,PTPRF_MOUSE,18,0.129318729,0.129318729,9.377707474,1.093777075,0.180175938
18m / y,Q3TCH7,Cul4a,Cullin-4A,CUL4A_MOUSE,9,0.157911003,0.157911003,11.56704964,1.115670496,0.180175938
18m / y,Q91W52,Tmem19,Transmembrane protein 19,TMM19_MOUSE,3,-0.193217367,0.193217367,-12.53470266,0.874652973,0.180175938
18m / y,Q921Y0,Mob1a,MOB kinase activator 1A,MOB1A_MOUSE,5,0.1833933,0.1833933,13.55516278,1.135551628,0.180175938
18m / y,Q60596,Xrcc1,DNA repair protein XRCC1,XRCC1_MOUSE,5,0.449657887,0.449657887,36.57163599,1.36571636,0.180292809
18m / y,P61600,Naa20,N-alpha-acetyltransferase 20,NAA20_MOUSE,1,-0.279548943,0.279548943,-17.61514477,0.823848552,0.180370397
18m / y,Q9ESM6,Gdpd2,Glycerophosphoinositol inositolphosphodiesterase GDPD2,GDPD2_MOUSE,7,-0.478651613,0.478651613,-28.23519535,0.717648047,0.180739602
18m / y,A3KGB4,Tbc1d8b,TBC1 domain family member 8B,TBC8B_MOUSE,4,0.270756751,0.270756751,20.64404881,1.206440488,0.181264566
18m / y,Q8BXA7,Phlpp2,PH domain leucine-rich repeat-containing protein phosphatase 2,PHLP2_MOUSE,3,-1.890196085,1.890196085,-73.02296094,0.269770391,0.181332048
18m / y,Q9DC29,Abcb6,"ATP-binding cassette sub-family B member 6, mitochondrial",ABCB6_MOUSE,7,0.157463312,0.157463312,11.53243404,1.11532434,0.181766914
18m / y,Q8BJU0,Sgta,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,SGTA_MOUSE,12,-0.107742295,0.107742295,-7.19607648,0.928039235,0.181883138
18m / y,Q8K0V4,Cnot3,CCR4-NOT transcription complex subunit 3,CNOT3_MOUSE,12,0.282160163,0.282160163,21.60142733,1.216014273,0.181883138
18m / y,Q9Z0G0,Gipc1,PDZ domain-containing protein GIPC1,GIPC1_MOUSE,6,0.134867311,0.134867311,9.799182317,1.097991823,0.182096494
18m / y,Q9D291,Desi2,Desumoylating isopeptidase 2,DESI2_MOUSE,2,0.345915407,0.345915407,27.0957164,1.270957164,0.182124602
18m / y,Q8BWM0,Ptges2,Prostaglandin E synthase 2,PGES2_MOUSE,18,-0.110667244,0.110667244,-7.384038417,0.926159616,0.182125255
18m / y,P42125,Eci1,"Enoyl-CoA delta isomerase 1, mitochondrial",ECI1_MOUSE,13,0.184243351,0.184243351,13.62209043,1.136220904,0.182131902
18m / y,Q8C1E7,Tmem120a,Transmembrane protein 120A,T120A_MOUSE,12,-0.19552049,0.19552049,-12.67422118,0.873257788,0.182309126
18m / y,Q91Z53,Grhpr,Glyoxylate reductase/hydroxypyruvate reductase,GRHPR_MOUSE,13,-0.139848858,0.139848858,-9.238576476,0.907614235,0.182309126
18m / y,O88986,Gcat,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",KBL_MOUSE,18,0.099023521,0.099023521,7.104828486,1.071048285,0.182387584
18m / y,P68037,Ube2l3,Ubiquitin-conjugating enzyme E2 L3,UB2L3_MOUSE,11,-0.137545377,0.137545377,-9.093546368,0.909064536,0.182524532
18m / y,Q9R0Q6,Arpc1a,Actin-related protein 2/3 complex subunit 1A,ARC1A_MOUSE,9,-0.139493242,0.139493242,-9.216201538,0.907837985,0.182524532
18m / y,P01660,NaN,Ig kappa chain V-III region PC 3741/TEPC 111,KV3A8_MOUSE,3,1.043973446,1.043973446,106.1898686,2.061898686,0.182832068
18m / y,P70274,Sepp1,Selenoprotein P,SEPP1_MOUSE,1,-0.323286176,0.323286176,-20.07527256,0.799247274,0.182874869
18m / y,Q8R1G6,Pdlim2,PDZ and LIM domain protein 2,PDLI2_MOUSE,7,-1.333350301,1.333350301,-60.31544043,0.396845596,0.182874869
18m / y,Q9EQC5,Scyl1,N-terminal kinase-like protein,NTKL_MOUSE,9,0.239181682,0.239181682,18.03229752,1.180322975,0.183252949
18m / y,P83093,Stim2,Stromal interaction molecule 2,STIM2_MOUSE,6,0.128384471,0.128384471,9.306899766,1.093068998,0.183496401
18m / y,Q6NZB0,Dnajc8,DnaJ homolog subfamily C member 8,DNJC8_MOUSE,16,-0.125437304,0.125437304,-8.327387354,0.916726126,0.183496401
18m / y,Q9D1M0,Sec13,Protein SEC13 homolog,SEC13_MOUSE,19,-0.104517005,0.104517005,-6.988371927,0.930116281,0.183496401
18m / y,P42208,2-Sep,Septin-2,SEPT2_MOUSE,15,0.137003273,0.137003273,9.961864381,1.099618644,0.184251676
18m / y,Q3UZP0,Marveld2,MARVEL domain-containing protein 2,MALD2_MOUSE,2,0.549400806,0.549400806,46.34777445,1.463477744,0.18436835
18m / y,Q99NB8,Ubqln4,Ubiquilin-4,UBQL4_MOUSE,6,-0.197843179,0.197843179,-12.81469952,0.871853005,0.18436835
18m / y,Q9Z160,Cog1,Conserved oligomeric Golgi complex subunit 1,COG1_MOUSE,14,-0.271378487,0.271378487,-17.14724861,0.828527514,0.18436835
18m / y,Q99LU0,Chmp1b1,Charged multivesicular body protein 1b-1,CH1B1_MOUSE,3,0.206965819,0.206965819,15.425807,1.15425807,0.184612874
18m / y,Q924N4,Slc12a6,Solute carrier family 12 member 6,S12A6_MOUSE,11,-0.124630556,0.124630556,-8.276110087,0.917238899,0.184662427
18m / y,Q99JI4,Psmd6,26S proteasome non-ATPase regulatory subunit 6,PSMD6_MOUSE,21,-0.126579031,0.126579031,-8.39990697,0.91600093,0.184720131
18m / y,Q61152,Ptpn18,Tyrosine-protein phosphatase non-receptor type 18,PTN18_MOUSE,1,0.44124645,0.44124645,35.77769038,1.357776904,0.184957999
18m / y,CON__H-INV:HIT000292931,NaN,NaN,CON__H-INV:HIT000292931,1,-1.124453068,1.124453068,-54.13241253,0.458675875,0.185028095
18m / y,Q8BTY2,Slc4a7,Sodium bicarbonate cotransporter 3,S4A7_MOUSE,9,-0.144876957,0.144876957,-9.554348739,0.904456513,0.185028095
18m / y,O08688,Capn5,Calpain-5,CAN5_MOUSE,5,0.400300354,0.400300354,31.97826469,1.319782647,0.185261679
18m / y,Q60738,Slc30a1,Zinc transporter 1,ZNT1_MOUSE,5,-0.297158509,0.297158509,-18.61462383,0.813853762,0.185261679
18m / y,Q8C0C7,Farsa,Phenylalanine--tRNA ligase alpha subunit,SYFA_MOUSE,20,0.087113939,0.087113939,6.224307559,1.062243076,0.185368364
18m / y,P61375;P63006,Lhx5;Lhx1,LIM/homeobox protein Lhx5;LIM/homeobox protein Lhx1,LHX5_MOUSE;LHX1_MOUSE,1,0.479676425,0.479676425,39.44308816,1.394430882,0.185495799
18m / y,Q3TX08,Trmt1,tRNA (guanine(26)-N(2))-dimethyltransferase,TRM1_MOUSE,10,0.250666946,0.250666946,18.97570029,1.189757003,0.185505525
18m / y,Q8CG47,Smc4,Structural maintenance of chromosomes protein 4,SMC4_MOUSE,47,-0.111351855,0.111351855,-7.427977648,0.925720224,0.185553503
18m / y,Q922Q6,Abhd14a,Alpha/beta hydrolase domain-containing protein 14A,ABHEA_MOUSE,2,-0.623235822,0.623235822,-35.07868272,0.649213173,0.185553503
18m / y,Q9CQ18,Rnaseh2c,Ribonuclease H2 subunit C,RNH2C_MOUSE,5,-0.313743591,0.313743591,-19.54486497,0.80455135,0.185553503
